"report-file-0"
"Iteration" "mass_in etc.."
("Iteration" "mass_in" "mass-balance" "pressure_min")
5960 0.3448168223512514 1.163081422700385e-05 -2491.484867590856
5961 0.3448168223512514 1.123024610033552e-05 -2491.468506797787
5962 0.3448168223512507 1.08292829347767e-05 -2491.452446696644
5963 0.3448168223512493 1.042798939532297e-05 -2491.436688950058
5964 0.3448168223512481 1.002643001357661e-05 -2491.421235164506
5965 0.3448168223512462 9.624669160712696e-06 -2491.406086890121
5966 0.3448168223512437 9.222771030104049e-06 -2491.391245620553
5967 0.3448168223512406 8.82079961672666e-06 -2491.37671279277
5968 0.3448168223512371 8.418818695787866e-06 -2491.362489786831
5969 0.3448168223512327 8.016891805850968e-06 -2491.34857792574
5970 0.344816822351228 7.615082234013748e-06 -2491.33497847516
5971 0.3448168223512228 7.213453000254333e-06 -2491.3216926432
5972 0.344816822351217 6.812066843331355e-06 -2491.30872158025
5973 0.3448168223512106 6.410986210569902e-06 -2491.296066378606
5974 0.3448168223512044 6.010273247980535e-06 -2491.283728072273
5975 0.3448168223511981 5.609989787769276e-06 -2491.271707636726
5976 0.3448168223511923 5.210197342897516e-06 -2491.260005988559
5977 0.3448168223511863 4.810957095924273e-06 -2491.248623985227
5978 0.3448168223511822 4.412329905389978e-06 -2491.237562424784
5979 0.3448168223511793 4.014376282834853e-06 -2491.226822045584
5980 0.3448168223511774 3.617156398516563e-06 -2491.216403525949
5981 0.3448168223511767 3.220730075748079e-06 -2491.206307483954
5982 0.3448168223511776 2.825156787900074e-06 -2491.19653447708
5983 0.3448168223511802 2.430495655125764e-06 -2491.187085001989
5984 0.3448168223511842 2.036805441085754e-06 -2491.177959494256
5985 0.3448168223511898 1.644144551837812e-06 -2491.169158328141
5986 0.3448168223511971 1.252571033893979e-06 -2491.16068181636
5987 0.3448168223512064 8.621425712784792e-07 -2491.152530209906
5988 0.3448168223512175 4.729164839178956e-07 -2491.144703697831
5989 0.3448168223512308 8.494972730810346e-08 -2491.137202407149
5990 0.3448168223512466 -3.017011110939549e-07 -2491.130026402697
5991 0.3448168223512645 -6.869798129804927e-07 -2491.12317568707
5992 0.344816822351285 -1.070830529970035e-06 -2491.11665020062
5993 0.3448168223513081 -1.453197786438487e-06 -2491.110449821416
5994 0.3448168223513338 -1.834026480795892e-06 -2491.104574365345
5995 0.3448168223513624 -2.21326188798443e-06 -2491.099023586216
5996 0.3448168223513934 -2.590849660921712e-06 -2491.093797175859
5997 0.3448168223514276 -2.96673583349838e-06 -2491.088894764383
5998 0.3448168223514645 -3.340866823353661e-06 -2491.084315920433
5999 0.3448168223515038 -3.713189435372577e-06 -2491.080060151436
6000 0.3448168223515463 -4.083650862407584e-06 -2491.076126903576
6001 0.3448168223515907 -4.452198694326892e-06 -2491.072515562152
6002 0.3448168223516368 -4.818780916904242e-06 -2491.069225452431
6003 0.3448168223516842 -5.183345919534954e-06 -2491.066255840366
6004 0.3448168223517329 -5.545842498844156e-06 -2491.063605933189
6005 0.3448168223517819 -5.906219866513851e-06 -2491.061274879389
6006 0.3448168223518311 -6.264427652447058e-06 -2491.059261766474
6007 0.34481682235188 -6.620415912816924e-06 -2491.05756561813
6008 0.3448168223519281 -6.974135138115845e-06 -2491.05618539973
6009 0.3448168223519751 -7.325536259039644e-06 -2491.055120022928
6010 0.3448168223520207 -7.674570654647717e-06 -2491.054368347271
6011 0.3448168223520773 -8.02183039849691e-06 -2491.051854617124
6012 0.3448168223521452 -8.366039986162921e-06 -2491.050763003968
6013 0.3448168223522232 -8.707656791673291e-06 -2491.050739624149
6014 0.344816822352311 -9.046685800317977e-06 -2491.051619292924
6015 0.3448168223524054 -9.383098039827953e-06 -2491.053291149428
6016 0.3448168223525059 -9.716856689101494e-06 -2491.055672372735
6017 0.3448168223526104 -1.00479214011906e-05 -2491.058698826288
6018 0.344816822352717 -1.037624986477415e-05 -2491.062318954983
6019 0.3448168223528247 -1.070179868023491e-05 -2491.066490234821
6020 0.3448168223529339 -1.102452393092479e-05 -2491.071175860921
6021 0.344816822353043 -1.13443815698e-05 -2491.076344014873
6022 0.344816822353152 -1.166132766439176e-05 -2491.081966430249
6023 0.3448168223532606 -1.19753185604532e-05 -2491.088017955132
6024 0.3448168223533693 -1.228631098026955e-05 -2491.094476239538
6025 0.3448168223534755 -1.259426208888303e-05 -2491.101321524897
6026 0.3448168223535413 -1.289852548974624e-05 -2491.099241602774
6027 0.3448168223535332 -1.320023290785066e-05 -2491.099790844065
6028 0.3448168223534743 -1.349882962792259e-05 -2491.101743327249
6029 0.3448168223533878 -1.379423845360161e-05 -2491.10473964798
6030 0.3448168223532898 -1.408640809069661e-05 -2491.108550963417
6031 0.3448168223531909 -1.437529364584078e-05 -2491.113017315877
6032 0.3448168223530977 -1.466085354712154e-05 -2491.118025803182
6033 0.3448168223530136 -1.494304853710826e-05 -2491.123496786296
6034 0.3448168223529405 -1.522184117980219e-05 -2491.129374092042
6035 0.3448168223528795 -1.549719559179596e-05 -2491.135618012017
6036 0.3448168223528305 -1.576907729983201e-05 -2491.142200299164
6037 0.3448168223527934 -1.603745318828897e-05 -2491.149100618646
6038 0.3448168223527674 -1.630229150434426e-05 -2491.156304050776
6039 0.3448168223527514 -1.656356190071762e-05 -2491.163799353038
6040 0.3448168223527442 -1.682123549401338e-05 -2491.171577765323
6041 0.3448168223527455 -1.707528492739252e-05 -2491.179632199022
6042 0.3448168223527533 -1.732568442369686e-05 -2491.187956694454
6043 0.3448168223527669 -1.757240981775654e-05 -2491.196546063137
6044 0.3448168223527849 -1.781543855916556e-05 -2491.205395655167
6045 0.3448168223528065 -1.805474968286092e-05 -2491.214501209763
6046 0.3448168223528302 -1.82903237456733e-05 -2491.223858760028
6047 0.3448168223528552 -1.852214271935715e-05 -2491.23346457195
6048 0.3448168223528803 -1.875018985342258e-05 -2491.243315104483
6049 0.3448168223529051 -1.897444950210714e-05 -2491.253406982063
6050 0.3448168223529285 -1.919490692464665e-05 -2491.263736974141
6051 0.3448168223529505 -1.941154806239798e-05 -2491.274301978277
6052 0.34481682235297 -1.962435930225048e-05 -2491.28509900524
6053 0.3448168223529873 -1.983332722849118e-05 -2491.29612516471
6054 0.3448168223530021 -2.003843837927732e-05 -2491.307377651668
6055 0.3448168223530145 -2.023967900505186e-05 -2491.318853732997
6056 0.3448168223530248 -2.043703484516657e-05 -2491.330550734593
6057 0.3448168223530326 -2.063049092354552e-05 -2491.342466029165
6058 0.3448168223530386 -2.082003137082733e-05 -2491.354597024794
6059 0.3448168223530424 -2.100563928070232e-05 -2491.366941154385
6060 0.3448168223530454 -2.118729659927876e-05 -2491.379495866168
6061 0.3448168223530472 -2.136498405852505e-05 -2491.392258615253
6062 0.3448168223530485 -2.153868114479485e-05 -2491.405226856146
6063 0.3448168223530493 -2.170836611570248e-05 -2491.418398036297
6064 0.3448168223530497 -2.187401605502348e-05 -2491.431769590559
6065 0.3448168223530506 -2.203560696867335e-05 -2491.445338936417
6066 0.3448168223530517 -2.219311392182011e-05 -2491.459103469896
6067 0.3448168223530539 -2.234651120808229e-05 -2491.473060562197
6068 0.3448168223530567 -2.249577255331037e-05 -2491.487207556685
6069 0.3448168223530608 -2.264087134362658e-05 -2491.501541766488
6070 0.3448168223530658 -2.278178087816718e-05 -2491.516060472336
6071 0.3448168223530718 -2.291847463742336e-05 -2491.530760920836
6072 0.3448168223530788 -2.305092656268437e-05 -2491.545640322921
6073 0.3448168223530862 -2.317911134464001e-05 -2491.560695852658
6074 0.3448168223530941 -2.330300470626545e-05 -2491.575924646238
6075 0.3448168223531017 -2.342258368975836e-05 -2491.591323801259
6076 0.3448168223531093 -2.353782692471329e-05 -2491.606890376114
6077 0.3448168223531169 -2.364871489163312e-05 -2491.62262138971
6078 0.3448168223531232 -2.375523016101555e-05 -2491.638513821389
6079 0.3448168223531291 -2.385735761167851e-05 -2491.654564611054
6080 0.3448168223531334 -2.395508463060025e-05 -2491.670770659498
6081 0.3448168223531365 -2.4048401275234e-05 -2491.687128829001
6082 0.3448168223531383 -2.413730041711526e-05 -2491.703635944081
6083 0.3448168223531382 -2.422177784849877e-05 -2491.720288792523
6084 0.3448168223531363 -2.430183235901939e-05 -2491.737084126582
6085 0.3448168223531328 -2.437746578026756e-05 -2491.754018664361
6086 0.344816822353128 -2.444868299728009e-05 -2491.77108909133
6087 0.3448168223531217 -2.451549193055458e-05 -2491.788292062111
6088 0.3448168223531144 -2.457790347970557e-05 -2491.805624202331
6089 0.3448168223531061 -2.463593144486076e-05 -2491.82308211067
6090 0.3448168223530972 -2.468959240997659e-05 -2491.840662360881
6091 0.3448168223530877 -2.473890560528158e-05 -2491.858361504066
6092 0.344816822353078 -2.478389273768977e-05 -2491.876176070959
6093 0.3448168223530688 -2.482457779967584e-05 -2491.894102574254
6094 0.3448168223530595 -2.48609868582772e-05 -2491.912137510984
6095 0.3448168223530505 -2.489314781978225e-05 -2491.930277364932
6096 0.344816822353042 -2.492109018314981e-05 -2491.948518609041
6097 0.344816822353034 -2.494484477866266e-05 -2491.966857707803
6098 0.3448168223530265 -2.496444349653348e-05 -2491.985291119639
6099 0.34481682235302 -2.497991900990426e-05 -2492.003815299191
6100 0.3448168223530139 -2.499130449834519e-05 -2492.022426699664
6101 0.3448168223530085 -2.499863336791197e-05 -2492.041121774963
6102 0.3448168223530034 -2.500193898341552e-05 -2492.059896981993
6103 0.3448168223529989 -2.500125440363377e-05 -2492.078748782495
6104 0.3448168223529946 -2.499661213589688e-05 -2492.097673644974
6105 0.3448168223529907 -2.498804390443921e-05 -2492.11666804669
6106 0.3448168223529877 -2.497558044023407e-05 -2492.135728475419
6107 0.3448168223529846 -2.495925129647469e-05 -2492.154851430992
6108 0.3448168223529817 -2.493908468659267e-05 -2492.174033426892
6109 0.3448168223529788 -2.49151073555276e-05 -2492.19327099159
6110 0.3448168223529762 -2.488734447875229e-05 -2492.212560669802
6111 0.3448168223529736 -2.485581959543737e-05 -2492.231899023716
6112 0.3448168223529712 -2.482055457248e-05 -2492.251282633927
6113 0.344816822352969 -2.478156960405986e-05 -2492.270708100417
6114 0.344816822352967 -2.473888324167062e-05 -2492.290172043347
6115 0.3448168223529655 -2.469251245579285e-05 -2492.309671103697
6116 0.3448168223529643 -2.464247272970788e-05 -2492.329201943923
6117 0.3448168223529635 -2.458877817734795e-05 -2492.348761248355
6118 0.3448168223529626 -2.45314416910114e-05 -2492.36834572365
6119 0.3448168223529627 -2.447047510617528e-05 -2492.387952098999
6120 0.3448168223529627 -2.440588939062183e-05 -2492.407577126362
6121 0.3448168223529632 -2.433769484289083e-05 -2492.427217580609
6122 0.3448168223529638 -2.426590130844009e-05 -2492.446870259478
6123 0.3448168223529647 -2.419051839752662e-05 -2492.466531983659
6124 0.3448168223529653 -2.411155571119261e-05 -2492.486199596541
6125 0.3448168223529659 -2.402902306247734e-05 -2492.505869964156
6126 0.3448168223529662 -2.39429306986283e-05 -2492.525539974996
6127 0.3448168223529663 -2.385328951232113e-05 -2492.545206539815
6128 0.3448168223529667 -2.376011124144428e-05 -2492.564866591253
6129 0.3448168223529664 -2.366340866072347e-05 -2492.584517083611
6130 0.3448168223529659 -2.356319574758903e-05 -2492.604154992481
6131 0.3448168223529651 -2.345948784066021e-05 -2492.623777314444
6132 0.3448168223529638 -2.335230176903069e-05 -2492.643381066698
6133 0.344816822352962 -2.324165596606642e-05 -2492.662963286685
6134 0.3448168223529595 -2.312757055777936e-05 -2492.682521031716
6135 0.3448168223529564 -2.301006743016254e-05 -2492.702051378657
6136 0.3448168223529524 -2.28891702749312e-05 -2492.721551423513
6137 0.3448168223529475 -2.276490461111669e-05 -2492.741018281086
6138 0.3448168223529418 -2.263729778623214e-05 -2492.760456039166
6139 0.3448168223529351 -2.250637895906404e-05 -2492.779853754941
6140 0.3448168223529272 -2.237217906009281e-05 -2492.799209114458
6141 0.3448168223529182 -2.223473073970084e-05 -2492.81851939815
6142 0.3448168223529082 -2.209406829634109e-05 -2492.837781857739
6143 0.3448168223528974 -2.195022759260423e-05 -2492.856993756265
6144 0.3448168223528857 -2.180324596245953e-05 -2492.876152371784
6145 0.3448168223528733 -2.165316210656076e-05 -2492.895254997749
6146 0.3448168223528604 -2.150001597939211e-05 -2492.914298942888
6147 0.3448168223528476 -2.134384867552575e-05 -2492.933281530688
6148 0.3448168223528347 -2.118470230810798e-05 -2492.952200099237
6149 0.3448168223528222 -2.102261988878862e-05 -2492.971052001399
6150 0.3448168223528101 -2.085764520642908e-05 -2492.98983460505
6151 0.3448168223527989 -2.068982270841957e-05 -2493.008545293556
6152 0.3448168223527882 -2.051919738710328e-05 -2493.02718146595
6153 0.3448168223527782 -2.034581466703322e-05 -2493.045740537134
6154 0.3448168223527691 -2.016972030194353e-05 -2493.064219937974
6155 0.3448168223527603 -1.999096027682778e-05 -2493.082617115099
6156 0.3448168223527522 -1.98095807166232e-05 -2493.100929530849
6157 0.3448168223527442 -1.962562780555288e-05 -2493.119154662955
6158 0.3448168223527367 -1.943914771002087e-05 -2493.137290004355
6159 0.3448168223527289 -1.925018651860455e-05 -2493.155333062991
6160 0.3448168223527215 -1.905879017977119e-05 -2493.173281361675
6161 0.3448168223527143 -1.886500445857919e-05 -2493.191132438067
6162 0.3448168223527071 -1.866887489532232e-05 -2493.208883844763
6163 0.3448168223526998 -1.847044677494303e-05 -2493.226533149461
6164 0.344816822352693 -1.826976510421741e-05 -2493.244077935351
6165 0.3448168223526861 -1.806687459515732e-05 -2493.261515801496
6166 0.3448168223526796 -1.786181965662825e-05 -2493.278844363383
6167 0.3448168223526735 -1.76546443925174e-05 -2493.296061253597
6168 0.3448168223526678 -1.744539260284395e-05 -2493.313164122495
6169 0.3448168223526624 -1.723410779402856e-05 -2493.330150639003
6170 0.3448168223526574 -1.702083318988468e-05 -2493.347018491429
6171 0.3448168223526531 -1.68056117483828e-05 -2493.363765388331
6172 0.3448168223526496 -1.6588486181357e-05 -2493.380389059314
6173 0.3448168223526468 -1.636949897682038e-05 -2493.396887255954
6174 0.3448168223526445 -1.614869242239081e-05 -2493.413257752567
6175 0.344816822352643 -1.592610863065946e-05 -2493.429498347139
6176 0.3448168223526427 -1.570178956489254e-05 -2493.445606862042
6177 0.3448168223526429 -1.547577706845216e-05 -2493.461581144797
6178 0.3448168223526437 -1.524811288772243e-05 -2493.477419068853
6179 0.3448168223526448 -1.501883869969856e-05 -2493.493118534227
6180 0.3448168223526463 -1.478799613841009e-05 -2493.508677468184
6181 0.3448168223526478 -1.455562681701439e-05 -2493.52409382577
6182 0.3448168223526497 -1.432177235138887e-05 -2493.539365590474
6183 0.3448168223526507 -1.408647438294608e-05 -2493.554490774689
6184 0.3448168223526517 -1.384977459373271e-05 -2493.569467420208
6185 0.3448168223526525 -1.361171472785694e-05 -2493.584293598671
6186 0.3448168223526526 -1.337233660497761e-05 -2493.598967411976
6187 0.3448168223526528 -1.313168213207261e-05 -2493.613486992659
6188 0.3448168223526526 -1.28897933175387e-05 -2493.627850504236
6189 0.3448168223526519 -1.264671227685366e-05 -2493.642056141523
6190 0.3448168223526512 -1.24024812407364e-05 -2493.656102130927
6191 0.3448168223526502 -1.21571425586442e-05 -2493.669986730704
6192 0.3448168223526494 -1.191073870088211e-05 -2493.683708231179
6193 0.3448168223526482 -1.166331226065687e-05 -2493.697264954963
6194 0.3448168223526469 -1.141490594919192e-05 -2493.710655257124
6195 0.3448168223526454 -1.116556259528334e-05 -2493.723877525362
6196 0.3448168223526445 -1.091532513702864e-05 -2493.736930180168
6197 0.3448168223526439 -1.066423661871818e-05 -2493.749811674892
6198 0.344816822352643 -1.041234018073212e-05 -2493.762520495914
6199 0.3448168223526425 -1.015967904866022e-05 -2493.775055162628
6200 0.3448168223526427 -9.906296525308278e-06 -2493.787414227651
6201 0.344816822352643 -9.652235978152568e-06 -2493.799596276764
6202 0.3448168223526439 -9.397540826960871e-06 -2493.811599929012
6203 0.3448168223526449 -9.142254530081217e-06 -2493.823423836734
6204 0.3448168223526462 -8.88642057145228e-06 -2493.835066685577
6205 0.3448168223526525 -8.63008244073038e-06 -2493.846527120224
6206 0.3448168223526552 -8.373283637674866e-06 -2493.857803953127
6207 0.3448168223526555 -8.116067632291113e-06 -2493.868895974138
6208 0.3448168223526539 -7.858477862388025e-06 -2493.879802004295
6209 0.3448168223526512 -7.600557716036516e-06 -2493.890520896307
6210 0.3448168223526478 -7.342350517025586e-06 -2493.901051535193
6211 0.3448168223526436 -7.083899509041647e-06 -2493.911392838977
6212 0.3448168223526388 -6.825247841069082e-06 -2493.921543759124
6213 0.3448168223526328 -6.566438552402243e-06 -2493.931503280966
6214 0.344816822352626 -6.307514556380678e-06 -2493.941270423822
6215 0.3448168223526181 -6.04851862673339e-06 -2493.950844241135
6216 0.344816822352609 -5.789493383534516e-06 -2493.960223820407
6217 0.3448168223525985 -5.530481278104293e-06 -2493.96940828326
6218 0.3448168223525867 -5.271524579852915e-06 -2493.978396785238
6219 0.3448168223525737 -5.012665363346436e-06 -2493.9871885159
6220 0.344816822352559 -4.753945494706535e-06 -2493.99578269867
6221 0.3448168223525433 -4.495406619342557e-06 -2494.004178590889
6222 0.3448168223525256 -4.237090150738254e-06 -2494.012375483829
6223 0.3448168223525068 -3.979037256851559e-06 -2494.020372702722
6224 0.3448168223524866 -3.721288851066262e-06 -2494.028169606841
6225 0.3448168223524651 -3.463885580978765e-06 -2494.03576558965
6226 0.3448168223524423 -3.206867818683623e-06 -2494.043160078852
6227 0.3448168223524186 -2.950275650503986e-06 -2494.050352536618
6228 0.3448168223523945 -2.694148868276347e-06 -2494.057342459716
6229 0.3448168223523703 -2.438526963688403e-06 -2494.064129379705
6230 0.3448168223523462 -2.183449117620917e-06 -2494.070712863074
6231 0.3448168223523223 -1.92895419465211e-06 -2494.07709251145
6232 0.3448168223522998 -1.675080736895929e-06 -2494.083267961839
6233 0.3448168223522781 -1.421866959505635e-06 -2494.089238886728
6234 0.344816822352258 -1.169350743623898e-06 -2494.095004994359
6235 0.3448168223522395 -9.175696343288742e-07 -2494.100566028834
6236 0.3448168223522229 -6.665608365263864e-07 -2494.105921770342
6237 0.3448168223522077 -4.163612130070327e-07 -2494.111072035325
6238 0.3448168223521945 -1.670072807269385e-07 -2494.116016676612
6239 0.3448168223521836 8.146478874815344e-08 -2494.120755583593
6240 0.3448168223521741 3.290191695759503e-07 -2494.125288682314
6241 0.3448168223521665 5.756203833029438e-07 -2494.129615935634
6242 0.3448168223521609 8.212332974211201e-07 -2494.133737343307
6243 0.3448168223521565 1.065823122092802e-06 -2494.137652942055
6244 0.3448168223521537 1.309355411094337e-06 -2494.141362805632
6245 0.3448168223521528 1.551796059540145e-06 -2494.144867044823
6246 0.3448168223521531 1.793111297332395e-06 -2494.148165807479
6247 0.3448168223521551 2.033267690604301e-06 -2494.151259278483
6248 0.3448168223521584 2.272232135724916e-06 -2494.154147679656
6249 0.3448168223521629 2.509971856023974e-06 -2494.156831269697
6250 0.3448168223521685 2.746454398128151e-06 -2494.159310343747
6251 0.344816822352175 2.981647628852446e-06 -2494.161585233207
6252 0.3448168223521818 3.215519730037641e-06 -2494.163656305786
6253 0.3448168223521892 3.448039196329855e-06 -2494.165523965262
6254 0.3448168223521967 3.679174830961696e-06 -2494.167188651291
6255 0.3448168223522041 3.90889574281017e-06 -2494.168650838693
6256 0.3448168223522111 4.137171343454593e-06 -2494.169911035301
6257 0.3448168223522174 4.363971345622275e-06 -2494.170969779122
6258 0.3448168223522229 4.589265760523986e-06 -2494.171827640625
6259 0.3448168223522268 4.813024897298845e-06 -2494.172485224881
6260 0.3448168223522292 5.035219362126142e-06 -2494.172943171672
6261 0.3448168223522122 5.256229119843248e-06 -2494.174488242144
6262 0.3448168223521794 5.475241078745086e-06 -2494.175134856297
6263 0.3448168223521298 5.692548892433091e-06 -2494.175105286734
6264 0.3448168223520693 5.908157469036723e-06 -2494.174503062635
6265 0.3448168223519999 6.122049957535403e-06 -2494.173397888425
6266 0.3448168223519238 6.334204480318295e-06 -2494.171841981891
6267 0.3448168223518442 6.544596887536613e-06 -2494.169875946887
6268 0.344816822351761 6.753201752862648e-06 -2494.167532493752
6269 0.3448168223516764 6.959992936983461e-06 -2494.164839154245
6270 0.3448168223515924 7.164943951476488e-06 -2494.161819305954
6271 0.3448168223515075 7.368028197729526e-06 -2494.158493734225
6272 0.3448168223514244 7.569219135583616e-06 -2494.154880819261
6273 0.3448168223513401 7.768490376036663e-06 -2494.150996959571
6274 0.3448168223512577 7.965815757682293e-06 -2494.146856732981
6275 0.3448168223511767 8.161169376130761e-06 -2494.142472999284
6276 0.344816822351128 8.354141450006569e-06 -2494.143843098337
6277 0.3448168223511364 8.545452993002911e-06 -2494.143518187854
6278 0.3448168223511839 8.734752587391537e-06 -2494.142288817187
6279 0.3448168223512521 8.921992381283328e-06 -2494.140386589682
6280 0.3448168223513277 9.107141010544773e-06 -2494.137959058457
6281 0.3448168223514036 9.290171182785301e-06 -2494.135109238236
6282 0.3448168223514737 9.471057713095199e-06 -2494.131909796807
6283 0.3448168223515357 9.649776885889416e-06 -2494.128412013483
6284 0.3448168223515879 9.826306140325869e-06 -2494.124652103058
6285 0.3448168223516301 1.000062389944212e-05 -2494.120655729614
6286 0.3448168223516618 1.017270947950566e-05 -2494.116441215871
6287 0.3448168223516836 1.034254305987137e-05 -2494.11202181342
6288 0.3448168223516963 1.051010568425825e-05 -2494.107407294367
6289 0.3448168223517007 1.067537928739482e-05 -2494.102605056232
6290 0.344816822351698 1.083834673493156e-05 -2494.097620881315
6291 0.3448168223516896 1.099899186074449e-05 -2494.092459452499
6292 0.3448168223516764 1.115729950923461e-05 -2494.087124699667
6293 0.344816822351659 1.131325552639062e-05 -2494.081620029859
6294 0.344816822351639 1.146684679514953e-05 -2494.075948478749
6295 0.3448168223516174 1.161806119770459e-05 -2494.070112809594
6296 0.3448168223515948 1.176688757492661e-05 -2494.064115577971
6297 0.3448168223515716 1.191331565819631e-05 -2494.057959174521
6298 0.3448168223515488 1.205733597980929e-05 -2494.051645853799
6299 0.3448168223515265 1.219893976006636e-05 -2494.045177754931
6300 0.3448168223515052 1.233811877887625e-05 -2494.038556917189
6301 0.3448168223514852 1.247486523170416e-05 -2494.031785292918
6302 0.3448168223514668 1.260917157697161e-05 -2494.024864758758
6303 0.34481682235145 1.27410303769615e-05 -2494.01779712607
6304 0.3448168223514347 1.287043414027744e-05 -2494.010584150734
6305 0.3448168223514214 1.299737516841093e-05 -2494.003227542487
6306 0.3448168223514097 1.312184541002459e-05 -2493.995728973757
6307 0.3448168223513997 1.324383633199977e-05 -2493.988090087987
6308 0.3448168223513912 1.336333880425089e-05 -2493.980312507295
6309 0.3448168223513844 1.34803430088537e-05 -2493.972397839565
6310 0.3448168223513787 1.359483836821385e-05 -2493.964347684691
6311 0.3448168223513742 1.37068135029339e-05 -2493.956163640171
6312 0.3448168223513709 1.381625621327265e-05 -2493.947847306087
6313 0.3448168223513681 1.392315348824891e-05 -2493.93940028938
6314 0.3448168223513666 1.402749154372218e-05 -2493.93082420743
6315 0.3448168223513652 1.412925588317737e-05 -2493.922120691281
6316 0.3448168223513649 1.422843138776386e-05 -2493.913291388194
6317 0.3448168223513646 1.432500242265489e-05 -2493.904337963911
6318 0.3448168223513647 1.441895297193962e-05 -2493.895262104631
6319 0.3448168223513651 1.451026678450651e-05 -2493.886065518498
6320 0.3448168223513658 1.459892753591374e-05 -2493.876749937006
6321 0.344816822351367 1.468491900202817e-05 -2493.867317116094
6322 0.3448168223513693 1.476822524015819e-05 -2493.857768755172
6323 0.3448168223513738 1.484883077235155e-05 -2493.848106733674
6324 0.3448168223513803 1.49267207673609e-05 -2493.838332887824
6325 0.3448168223513872 1.500188122299795e-05 -2493.828449080452
6326 0.344816822351394 1.507429914199276e-05 -2493.818457200611
6327 0.3448168223514006 1.514396269697293e-05 -2493.808359164001
6328 0.3448168223514072 1.521086138439598e-05 -2493.798156913471
6329 0.3448168223514131 1.527498616177292e-05 -2493.787852419237
6330 0.3448168223514189 1.533632957351205e-05 -2493.777447678861
6331 0.344816822351424 1.539488585361459e-05 -2493.766944717052
6332 0.3448168223514288 1.545065101327125e-05 -2493.756345585071
6333 0.3448168223514338 1.550362290736462e-05 -2493.745652360104
6334 0.3448168223514393 1.555380127699069e-05 -2493.734867144373
6335 0.3448168223514452 1.560118777588215e-05 -2493.723992064142
6336 0.3448168223514516 1.564578597279542e-05 -2493.713029268544
6337 0.3448168223514598 1.568760133341396e-05 -2493.701980928448
6338 0.3448168223514688 1.572664118049127e-05 -2493.690849235
6339 0.3448168223514788 1.576291463650792e-05 -2493.679636398332
6340 0.3448168223514905 1.579643254678853e-05 -2493.668344646044
6341 0.3448168223515037 1.582720738207977e-05 -2493.65697622173
6342 0.3448168223515179 1.585525312758351e-05 -2493.645533383427
6343 0.3448168223515333 1.588058515522572e-05 -2493.634018402002
6344 0.3448168223515493 1.590322008304668e-05 -2493.622433559598
6345 0.3448168223515657 1.592317562265633e-05 -2493.610781147993
6346 0.3448168223515826 1.594047041736379e-05 -2493.599063466991
6347 0.3448168223515995 1.595512387131404e-05 -2493.587282822799
6348 0.3448168223516157 1.596715597590448e-05 -2493.57544152651
6349 0.3448168223516315 1.597658713053951e-05 -2493.563541892433
6350 0.3448168223516457 1.598343796488377e-05 -2493.551586236643
6351 0.3448168223516577 1.598772916261426e-05 -2493.539576875402
6352 0.344816822351668 1.598948129083455e-05 -2493.527516123833
6353 0.3448168223516759 1.598871463348583e-05 -2493.515406294433
6354 0.3448168223516809 1.59854490374145e-05 -2493.503249695737
6355 0.3448168223516836 1.597970377092972e-05 -2493.491048631131
6356 0.3448168223516834 1.59714973916314e-05 -2493.478805397611
6357 0.3448168223516807 1.596084763605399e-05 -2493.466522284609
6358 0.3448168223516753 1.594777132252201e-05 -2493.454201573049
6359 0.3448168223516679 1.593228427665405e-05 -2493.441845534286
6360 0.3448168223516583 1.591440127252097e-05 -2493.42945642926
6361 0.344816822351647 1.589413600061595e-05 -2493.417036507639
6362 0.3448168223516342 1.587150105092361e-05 -2493.404588007119
6363 0.3448168223516199 1.584650792091358e-05 -2493.392113152747
6364 0.344816822351605 1.581916704518349e-05 -2493.379614156321
6365 0.3448168223515888 1.578948784031198e-05 -2493.367093215899
6366 0.3448168223515721 1.575747877413658e-05 -2493.354552515347
6367 0.3448168223515547 1.572314744974213e-05 -2493.341994223953
6368 0.344816822351537 1.568650070421507e-05 -2493.329420496156
6369 0.3448168223515193 1.564754472360708e-05 -2493.31683347125
6370 0.344816822351501 1.560628516705798e-05 -2493.304235273249
6371 0.344816822351483 1.5562727302465e-05 -2493.291628010701
6372 0.3448168223514648 1.551687614498309e-05 -2493.279013776646
6373 0.3448168223514468 1.546873660385195e-05 -2493.266394648544
6374 0.3448168223514293 1.541831362911195e-05 -2493.253772688274
6375 0.3448168223514119 1.536561235382372e-05 -2493.241149942193
6376 0.3448168223513951 1.531063824056211e-05 -2493.228528441185
6377 0.34481682235138 1.525339721619723e-05 -2493.215910200763
6378 0.3448168223513659 1.519389579818231e-05 -2493.203297221188
6379 0.3448168223513531 1.513214121912076e-05 -2493.190691487624
6380 0.3448168223513419 1.506814153173774e-05 -2493.17809497029
6381 0.3448168223513327 1.500190570707938e-05 -2493.165509624649
6382 0.3448168223513252 1.493344371694683e-05 -2493.152937391563
6383 0.3448168223513197 1.486276660378483e-05 -2493.14038019754
6384 0.3448168223513161 1.478988653413893e-05 -2493.127839954892
6385 0.3448168223513139 1.471481684067744e-05 -2493.11531856198
6386 0.3448168223513139 1.463757204650529e-05 -2493.1028179034
6387 0.3448168223513156 1.455816787643283e-05 -2493.090339850155
6388 0.3448168223513189 1.447662125619864e-05 -2493.077886259919
